ID,Dataset,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion,avg_sam_mask_AP_50_95
5839,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,100%,90%,0.6358428907529505
5840,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,100%,100%,0.6304002931388439
5841,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,100%,110%,0.6392717515923875
5842,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,110%,90%,0.6108657797623716
5843,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,110%,100%,0.6064833283486981
5844,powder,YOLOv8 Nano + Sam,True,True,5,Random,15%,110%,110%,0.6080303402448353
5845,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,90%,90%,0.6242707833845946
5846,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,90%,100%,0.6238326074785849
5847,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,90%,110%,0.6226630979262484
5848,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,100%,90%,0.5916209031780487
5849,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,100%,100%,0.5888966883169295
5850,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,100%,110%,0.5927023991647864
5851,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,110%,90%,0.5406677758171873
5852,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,110%,100%,0.5419715213484431
5853,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,0%,110%,110%,0.5407255518818322
5854,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,90%,90%,0.6223041399521155
5855,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,90%,100%,0.6242106792929322
5856,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,90%,110%,0.622977453947346
5857,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,100%,90%,0.5968913516070424
5858,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,100%,100%,0.5986277933926011
5859,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,100%,110%,0.5961915173705631
5860,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,110%,90%,0.5482810975694219
5861,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,110%,100%,0.5500267177860516
5862,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,5%,110%,110%,0.5484618896398046
5863,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,90%,90%,0.6261936053050403
5864,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,90%,100%,0.6261941287284469
5865,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,90%,110%,0.6263226447347425
5866,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,100%,90%,0.5996880486318757
5867,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,100%,100%,0.5991729997061384
5868,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,100%,110%,0.5988061467482206
5869,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,110%,90%,0.5546493119491126
5870,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,110%,100%,0.5549115720722275
5871,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,10%,110%,110%,0.5530620907369863
5872,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,90%,90%,0.5794473508098219
5873,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,90%,100%,0.5793175884395119
5874,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,90%,110%,0.5794370300456773
5875,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,100%,90%,0.5528354383740051
5876,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,100%,100%,0.5526959248568082
5877,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,100%,110%,0.5529071122080551
5878,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,110%,90%,0.5038047069146987
5879,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,110%,100%,0.5037382733015587
5880,powder,YOLOv8 Nano + Sam,True,True,5,Distance Max,15%,110%,110%,0.5034415356460595
5881,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,90%,90%,0.6631691604775516
5882,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,90%,100%,0.6612832562203872
5883,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,90%,110%,0.6621358772602213
5884,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,100%,90%,0.6359067782523815
5885,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,100%,100%,0.6313173592367637
5886,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,100%,110%,0.6272965948517577
5887,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,110%,90%,0.6031004267288033
5888,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,110%,100%,0.6054143766982244
5889,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,0%,110%,110%,0.6023468748548655
5890,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,90%,90%,0.6638222364600457
5891,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,90%,100%,0.6591352966178011
5892,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,90%,110%,0.6596608033256586
5893,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,100%,90%,0.6246271466633091
5894,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,100%,100%,0.6395159589580417
5895,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,100%,110%,0.6293452359462492
5896,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,110%,90%,0.6032909946496848
5897,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,110%,100%,0.6072608809052986
5898,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,5%,110%,110%,0.6062160245034639
5899,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,90%,90%,0.6654020130318632
5900,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,90%,100%,0.661578135872741
5901,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,90%,110%,0.6624916055286765
5902,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,100%,90%,0.6316134242008922
5903,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,100%,100%,0.6316338399585969
5904,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,100%,110%,0.6321005648084547
5905,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,110%,90%,0.6085094375637422
5906,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,110%,100%,0.605148962382773
5907,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,10%,110%,110%,0.6072402014562562
5908,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,90%,90%,0.6611902003192841
5909,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,90%,100%,0.6632879272659775
5910,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,90%,110%,0.6674076345364549
5911,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,100%,90%,0.6399163997278404
5912,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,100%,100%,0.6307131791109726
5913,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,100%,110%,0.6327731575024191
5914,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,110%,90%,0.6059158081727388
5915,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,110%,100%,0.6119145778585481
5916,powder,YOLOv8 Nano + Sam,True,True,5,Voronoi,15%,110%,110%,0.6113436388944635
5917,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,90%,90%,0.6343415478779887
5918,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,90%,100%,0.6418631398899203
5919,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,90%,110%,0.6419712309104437
5920,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,100%,90%,0.6137240675626644
5921,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,100%,100%,0.616051126245617
5922,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,100%,110%,0.6075560772150699
5923,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,110%,90%,0.5749285489073587
5924,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,110%,100%,0.5772891497541494
5925,powder,YOLOv8 Nano + Sam,True,True,6,Random,0%,110%,110%,0.5812522994753496
5926,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,90%,90%,0.6496076569484532
5927,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,90%,100%,0.6505135521452045
5928,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,90%,110%,0.6444544026802539
5929,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,100%,90%,0.6128800431845082
5930,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,100%,100%,0.6136215500647189
5931,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,100%,110%,0.6240878870112312
5932,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,110%,90%,0.5803874758997336
5933,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,110%,100%,0.5840965168848651
5934,powder,YOLOv8 Nano + Sam,True,True,6,Random,5%,110%,110%,0.5838961101459973
5935,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,90%,90%,0.6503939007394647
5936,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,90%,100%,0.6473462306141534
5937,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,90%,110%,0.6467319014968353
5938,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,100%,90%,0.6098497551606211
5939,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,100%,100%,0.6195140885085819
5940,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,100%,110%,0.6190621474264362
5941,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,110%,90%,0.5883953439614287
5942,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,110%,100%,0.5886723005182394
5943,powder,YOLOv8 Nano + Sam,True,True,6,Random,10%,110%,110%,0.5893159356069608
5944,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,90%,90%,0.649910388906633
5945,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,90%,100%,0.6508747484545011
5946,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,90%,110%,0.6490044560850106
5947,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,100%,90%,0.6265824791787172
5948,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,100%,100%,0.6231173146726171
5949,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,100%,110%,0.6224591632155085
5950,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,110%,90%,0.5893339075264286
5951,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,110%,100%,0.596472516165477
5952,powder,YOLOv8 Nano + Sam,True,True,6,Random,15%,110%,110%,0.5936622537542249
5953,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,90%,90%,0.5836161469958994
5954,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,90%,100%,0.5839207004278375
5955,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,90%,110%,0.5851032677383087
5956,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,100%,90%,0.5512432680107662
5957,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,100%,100%,0.5538235539844344
5958,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,100%,110%,0.5521841088589304
5959,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,110%,90%,0.5007475969198054
5960,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,110%,100%,0.5026058028320805
5961,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,0%,110%,110%,0.5026518338787336
5962,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,90%,90%,0.5872630805819148
5963,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,90%,100%,0.5875774120232935
5964,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,90%,110%,0.5882345561045202
5965,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,100%,90%,0.5603336153817571
5966,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,100%,100%,0.5608028574692314
5967,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,100%,110%,0.5594920070370375
5968,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,110%,90%,0.5046048912980058
5969,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,110%,100%,0.50438811004663
5970,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,5%,110%,110%,0.5054975618031434
5971,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,90%,90%,0.5999661755319217
5972,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,90%,100%,0.5989647193888723
5973,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,90%,110%,0.5994971335679175
5974,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,100%,90%,0.5655138842944623
5975,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,100%,100%,0.5657077877507141
5976,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,100%,110%,0.5646734075433153
5977,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,110%,90%,0.512160431264307
5978,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,110%,100%,0.5125543676854608
5979,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,10%,110%,110%,0.5123259847064869
5980,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,90%,90%,0.546413441780353
5981,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,90%,100%,0.5468169629691586
5982,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,90%,110%,0.5424916356749364
5983,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,100%,90%,0.5097301137119589
5984,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,100%,100%,0.5099471481882101
5985,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,100%,110%,0.5100908793288824
5986,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,110%,90%,0.45416108016092993
5987,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,110%,100%,0.45459863417828617
5988,powder,YOLOv8 Nano + Sam,True,True,6,Distance Max,15%,110%,110%,0.45464141404977054
5989,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,90%,90%,0.6470996446698132
5990,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,90%,100%,0.6469528240239871
5991,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,90%,110%,0.6444495690540869
5992,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,100%,90%,0.6101801124033117
5993,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,100%,100%,0.607465929567412
5994,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,100%,110%,0.6132029174719718
5995,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,110%,90%,0.5836143343597188
5996,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,110%,100%,0.5859142210934436
5997,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,0%,110%,110%,0.5865171095201244
5998,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,90%,90%,0.6420964192416208
5999,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,90%,100%,0.6430917133733223
6000,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,90%,110%,0.649038185607633
6001,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,100%,90%,0.6129049911928451
6002,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,100%,100%,0.6162641976043828
6003,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,100%,110%,0.6083160617311446
6004,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,110%,90%,0.5807382391771888
6005,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,110%,100%,0.587582856191289
6006,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,5%,110%,110%,0.5842025201146257
6007,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,90%,90%,0.6518120387331517
6008,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,90%,100%,0.6504211075610709
6009,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,90%,110%,0.6445306226517034
6010,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,100%,90%,0.6125603142720204
6011,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,100%,100%,0.6070405354075561
6012,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,100%,110%,0.6114531531972008
6013,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,110%,90%,0.589282673130447
6014,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,110%,100%,0.5883034520124519
6015,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,10%,110%,110%,0.5939782671694815
6016,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,90%,90%,0.6459321217544682
6017,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,90%,100%,0.644695485680372
6018,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,90%,110%,0.6488248034736004
6019,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,100%,90%,0.6169832229308061
6020,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,100%,100%,0.6158250740220605
6021,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,100%,110%,0.6172640346239493
6022,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,110%,90%,0.5900798205720587
6023,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,110%,100%,0.5909130419040305
6024,powder,YOLOv8 Nano + Sam,True,True,6,Voronoi,15%,110%,110%,0.5931812786129645
6025,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,90%,90%,0.6243476266193227
6026,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,90%,100%,0.6107951917270091
6027,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,90%,110%,0.6277497373555734
6028,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,100%,90%,0.5781726655430461
6029,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,100%,100%,0.5915478262875067
6030,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,100%,110%,0.5805616540882231
6031,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,110%,90%,0.5600606033115691
6032,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,110%,100%,0.5517787170356254
6033,powder,YOLOv8 Nano + Sam,True,True,7,Random,0%,110%,110%,0.5481578882091115
6034,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,90%,90%,0.6345361369604539
6035,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,90%,100%,0.6283297541203434
6036,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,90%,110%,0.6237746742099317
6037,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,100%,90%,0.5964911542894266
6038,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,100%,100%,0.5800729518309268
6039,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,100%,110%,0.5964383573399182
6040,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,110%,90%,0.5579578595793768
6041,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,110%,100%,0.5503506340515899
6042,powder,YOLOv8 Nano + Sam,True,True,7,Random,5%,110%,110%,0.5536527646705418
6043,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,90%,90%,0.6308996413063993
6044,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,90%,100%,0.6217952024200031
6045,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,90%,110%,0.6307963200195544
6046,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,100%,90%,0.5895443344046957
6047,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,100%,100%,0.5882145301169668
6048,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,100%,110%,0.5948360451700514
6049,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,110%,90%,0.568367339541384
6050,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,110%,100%,0.5661809085093382
6051,powder,YOLOv8 Nano + Sam,True,True,7,Random,10%,110%,110%,0.5695992381339126
6052,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,90%,90%,0.6289685146047322
6053,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,90%,100%,0.630572501159395
6054,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,90%,110%,0.6296562035718983
6055,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,100%,90%,0.5953450839509196
6056,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,100%,100%,0.5997996320607832
6057,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,100%,110%,0.5976364449582283
6058,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,110%,90%,0.5732106529723177
6059,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,110%,100%,0.5614451327629856
6060,powder,YOLOv8 Nano + Sam,True,True,7,Random,15%,110%,110%,0.570328196294454
6061,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,90%,90%,0.5387171435186293
6062,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,90%,100%,0.5374494781440513
6063,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,90%,110%,0.5392488977511098
6064,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,100%,90%,0.5164932762261863
6065,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,100%,100%,0.5157176573572689
6066,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,100%,110%,0.5167614432595649
6067,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,110%,90%,0.46267719493424203
6068,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,110%,100%,0.4629715192469308
6069,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,0%,110%,110%,0.46209682860481005
6070,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,90%,90%,0.5602589636062161
6071,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,90%,100%,0.5603041035013601
6072,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,90%,110%,0.5604937096849648
6073,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,100%,90%,0.5235282440616358
6074,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,100%,100%,0.5257900064911722
6075,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,100%,110%,0.5233027446500446
6076,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,110%,90%,0.46523162080184227
6077,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,110%,100%,0.4665614160498155
6078,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,5%,110%,110%,0.46473894842172936
6079,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,90%,90%,0.5672724641989881
6080,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,90%,100%,0.5667925971061691
6081,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,90%,110%,0.5667176301023455
6082,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,100%,90%,0.537743149785792
6083,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,100%,100%,0.5375189083580441
6084,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,100%,110%,0.5377257473267798
6085,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,110%,90%,0.47826245305483434
6086,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,110%,100%,0.47914884569899974
6087,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,10%,110%,110%,0.4762488560646986
6088,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,90%,90%,0.5028117075090661
6089,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,90%,100%,0.5019207808586945
6090,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,90%,110%,0.5029397668291907
6091,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,100%,90%,0.46499281180757845
6092,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,100%,100%,0.46443631207853997
6093,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,100%,110%,0.4645813253414051
6094,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,110%,90%,0.4191479858320618
6095,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,110%,100%,0.4186792510543874
6096,powder,YOLOv8 Nano + Sam,True,True,7,Distance Max,15%,110%,110%,0.4191242079336225
6097,powder,YOLOv8 Nano + Sam,True,True,7,Voronoi,0%,90%,90%,0.6275818837564623
6098,powder,YOLOv8 Nano + Sam,True,True,7,Voronoi,0%,90%,100%,0.628778001611001
6099,powder,YOLOv8 Nano + Sam,True,True,7,Voronoi,0%,90%,110%,0.6261945990693284
6100,powder,YOLOv8 Nano + Sam,True,True,7,Voronoi,0%,100%,90%,0.5930520409891181
6101,powder,YOLOv8 Nano + Sam,True,True,7,Voronoi,0%,100%,100%,0.5852786990237656
